"","scientific_name","site","time"
"567","Psilopogon duvaucelii","E1_648","17:00"
"568","Cacomantis merulinus","E1_648","17:00"
"569","Hylarana nicobariensis","E1_648","17:01"
"570","Stachyris maculata","E1_648","17:01"
"571","Pycnonotus atriceps","E1_648","17:03"
"572","Macronus ptilosus","E1_648","17:03"
"573","Macronus ptilosus","E1_648","17:03"
"574","Centropus bengalensis","E1_648","17:03"
"575","Pomatorhinus montanus","E1_648","17:03"
"576","Macronus bornensis","E1_648","17:03"
"577","Orthotomus ruficeps","E1_648","17:03"
"578","Cacomantis merulinus","E1_648","17:03"
"579","Orthotomus atrogularis","E1_648","17:13"
"580","Pycnonotus atriceps","E1_648","17:13"
"581","Eurylaimus ochromalus","E1_648","17:15"
"582","Psilopogon duvaucelii","E1_648","17:15"
"583","Centropus sinensis","E1_648","17:00"
"584","Gekko smithi","E1_648","17:16"
"585","Hylarana nicobariensis","E1_648","17:17"
"586","Cacomantis sonneratii","E1_648","18:00"
"587","Hylarana nicobariensis","E1_648","18:00"
"588","Cacomantis merulinus","E1_648","18:02"
"589","Arborophila charltonii","E1_648","18:02"
"590","Psilopogon duvaucelii","E1_648","18:00"
"591","Gekko smithi","E1_648","18:02"
"592","Metaphrynella sundana","E1_648","18:10"
"593","Macronus ptilosus","E1_648","18:00"
"594","Arborophila charltonii","E1_648","18:10"
"595","Gekko smithi","E1_648","18:10"
"596","Metaphrynella sundana","E1_648","18:13"
"597","Malacocincla malaccensis","E1_648","18:14"
"598","Metaphrynella sundana","E1_648","18:14"
"599","Gekko smithi","E1_648","18:16"
"600","Metaphrynella sundana","E1_648","18:18"
"601","Hylarana nicobariensis","E1_648","18:19"
"602","Hylarana nicobariensis","E1_648","19:00"
"603","Gekko smithi","E1_648","19:00"
"604","Metaphrynella sundana","E1_648","19:04"
"605","Limnonectes finchi","E1_648","19:08"
"606","Limnonectes finchi","E1_648","19:08"
"607","Otus rufescens","E1_648","19:09"
"608","Hylarana nicobariensis","E1_648","19:10"
"609","Hylarana nicobariensis","E1_648","19:10"
"610","Hylarana nicobariensis","E1_648","20:00"
"611","Gekko smithi","E1_648","20:04"
"612","Metaphrynella sundana","E1_648","20:14"
"613","Metaphrynella sundana","E1_648","21:00"
"614","Metaphrynella sundana","E1_648","21:00"
"615","Hylarana nicobariensis","E1_648","21:02"
"616","Limnonectes finchi","E1_648","21:05"
"617","Gekko smithi","E1_648","21:12"
"618","Metaphrynella sundana","VJR_1","17:00"
"619","Gracula religiosa","VJR_1","17:00"
"620","Harpactes kasumba","VJR_1","17:01"
"621","Copsychus stricklandii","VJR_1","17:06"
"622","Metaphrynella sundana","VJR_1","17:11"
"623","Lophura ignita","VJR_1","17:15"
"624","Centropus rectunguis","VJR_1","17:18"
"625","Arachnothera longirostra","VJR_1","18:00"
"626","Copsychus stricklandii","VJR_1","18:00"
"627","Metaphrynella sundana","VJR_1","18:00"
"628","Metaphrynella sundana","VJR_1","18:00"
"629","Centropus rectunguis","VJR_1","18:02"
"630","Cacomantis sonneratii","VJR_1","18:09"
"631","Gracula religiosa","VJR_1","18:12"
"632","Leptobrachium abbotti","VJR_1","18:16"
"633","Leptobrachium abbotti","VJR_1","18:20"
"634","Metaphrynella sundana","VJR_1","19:00"
"635","Metaphrynella sundana","VJR_1","19:01"
"636","Philautus hosii","VJR_1","19:02"
"637","Metaphrynella sundana","VJR_1","19:03"
"638","Leptobrachium abbotti","VJR_1","19:03"
"639","Leptobrachium abbotti","VJR_1","19:05"
"640","Leptobrachium abbotti","VJR_1","19:07"
"641","Polypedates macrotis","VJR_1","19:08"
"642","Leptolalax dringi","VJR_1","19:10"
"643","Strix leptogrammica","VJR_1","19:11"
"644","Cyrtodactylus sp","VJR_1","19:16"
"645","Metaphrynella sundana","VJR_1","20:00"
"646","Metaphrynella sundana","VJR_1","20:00"
"647","Leptobrachium abbotti","VJR_1","20:04"
"648","Leptobrachium abbotti","VJR_1","20:04"
"649","Leptobrachium abbotti","VJR_1","20:05"
"650","Leptobrachium abbotti","VJR_1","20:05"
"651","Leptobrachium abbotti","VJR_1","20:06"
"652","Gekko smithi","VJR_1","20:08"
"653","Polypedates macrotis","VJR_1","20:09"
"654","Philautus hosii","VJR_1","20:13"
"655","Philautus hosii","VJR_1","21:00"
"656","Metaphrynella sundana","VJR_1","21:00"
"657","Strix leptogrammica","VJR_1","21:04"
"658","Leptobrachium abbotti","VJR_1","21:04"
"659","Leptobrachium abbotti","VJR_1","21:05"
"660","Leptobrachium abbotti","VJR_1","21:06"
"661","Leptobrachium abbotti","VJR_1","21:07"
"662","Gekko smithi","VJR_1","21:12"
"663","Leptobrachium abbotti","VJR_1","21:14"
"664","Gekko smithi","VJR_1","21:16"
"665","Polypedates macrotis","VJR_1","21:17"
"666","Metaphrynella sundana","VJR_1","22:00"
"667","Gekko smithi","VJR_1","22:00"
"668","Gekko smithi","VJR_1","22:01"
"669","Gekko smithi","VJR_1","22:01"
"670","Philautus hosii","VJR_1","22:02"
"671","Metaphrynella sundana","VJR_1","22:02"
"672","Metaphrynella sundana","VJR_1","22:03"
"673","Gekko smithi","VJR_1","22:04"
"674","Leptobrachium abbotti","VJR_1","22:08"
"675","Leptobrachium abbotti","VJR_1","22:08"
"676","Leptobrachium abbotti","VJR_1","22:08"
"677","Gekko smithi","VJR_1","22:09"
"678","Leptolalax dringi","VJR_1","22:10"
"679","Gekko smithi","VJR_1","22:12"
"680","Kalophrynus sp","VJR_1","22:14"
"681","Strix leptogrammica","VJR_1","22:15"
"682","Hemiprocne comata","Riparian_1","15:10"
"683","Hemiprocne comata","Riparian_1","15:15"
"684","Dicaeum trigonostigma","Riparian_1","16:00"
"685","Hemiprocne comata","Riparian_1","16:00"
"686","Eurylaimus ochromalus","Riparian_1","16:18"
"687","Eurylaimus ochromalus","Riparian_1","17:05"
"688","Eurylaimus ochromalus","Riparian_1","17:15"
"689","Buceros rhinoceros","Riparian_1","17:00"
"690","Gracula religiosa","Riparian_1","18:04"
"691","Arachnothera longirostra","Riparian_1","18:14"
"692","Buceros rhinoceros","Riparian_1","18:19"
"693","Meristogenys orphnocnemis","Riparian_1","19:01"
"694","Meristogenys orphnocnemis","Riparian_1","19:02"
"695","Meristogenys orphnocnemis","Riparian_1","19:02"
"696","Odorrana hosii","Riparian_1","19:03"
"697","Odorrana hosii","Riparian_1","19:03"
"698","Odorrana hosii","Riparian_1","19:06"
"699","Phrynoidis juxtaspera","Riparian_1","19:06"
"700","Limnonectes kuhlii","Riparian_1","19:09"
"701","Limnonectes kuhlii","Riparian_1","19:11"
"702","Limnonectes kuhlii","Riparian_1","19:15"
"703","Staurois latopalmatus","Riparian_1","19:17"
"704","Rhacophorus appendiculatus","Riparian_1","20:00"
"705","Odorrana hosii","Riparian_1","20:00"
"706","Limnonectes kuhlii","Riparian_1","20:02"
"707","Limnonectes kuhlii","Riparian_1","20:02"
"708","Polypedates otilophus","Riparian_1","20:04"
"709","Hylarana raniceps","Riparian_1","20:04"
"710","Hylarana raniceps","Riparian_1","20:06"
"711","Staurois latopalmatus","Riparian_1","20:15"
"712","Phrynoidis juxtaspera","Riparian_1","20:16"
"713","Philautus hosii","Riparian_1","20:18"
"714","Macronus bornensis","B10","15:02"
"715","Alcippe brunneicauda","B10","15:06"
"716","Tricholestes criniger","B10","15:07"
"717","Tricholestes criniger","B10","15:08"
"718","Pycnonotus erythropthalmos","B10","15:09"
"719","Sasia abnormis","B10","15:12"
"720","Psilopogon duvaucelii","B10","16:00"
"721","Platysmurus leucopterus","B10","16:01"
"722","Gekko smithi","B10","16:11"
"723","Gekko smithi","B10","16:12"
"724","Metaphrynella sundana","B10","16:15"
"725","Psilopogon duvaucelii","B10","16:17"
"726","Chloropsis cyanopogon","B10","17:00"
"727","Anorrhinus galeritus","B10","17:09"
"728","Chloropsis cyanopogon","B10","17:10"
"729","Gekko smithi","B10","18:02"
"730","Tricholestes criniger","B10","18:03"
"731","Prionochilus xanthopygius","B10","18:00"
"732","Gekko smithi","B10","18:05"
"733","Gekko smithi","B10","18:05"
"734","Hylarana nicobariensis","B10","18:15"
"735","Gekko smithi","B10","18:17"
"736","Gracula religiosa","B10","18:19"
"737","Gekko smithi","B10","18:19"
"738","Microhyla sp","B10","19:08"
"739","Phodilus badius","B10","19:12"
"740","Leptobrachium abbotti","B10","19:14"
"741","Microhyla sp","B10","19:20"
"742","Gekko smithi","B10","20:00"
"743","Microhyla sp","B10","20:00"
"744","Gekko smithi","B10","20:01"
"745","Metaphrynella sundana","B10","20:01"
"746","Leptobrachium abbotti","B10","20:01"
"747","Phodilus badius","B10","20:02"
"748","Leptobrachium abbotti","B10","20:04"
"749","Gekko smithi","B10","20:06"
"750","Hylarana nicobariensis","B10","20:12"
"751","Leptobrachium abbotti","B10","20:16"
"752","Hylarana nicobariensis","B10","20:16"
"753","Pellorneum capistratum","C_Matrix","09:00"
"754","Centropus sinensis","C_Matrix","09:00"
"755","Macronus bornensis","C_Matrix","09:00"
"756","Pycnonotus erythropthalmos","C_Matrix","09:00"
"757","Macronus bornensis","C_Matrix","09:00"
"758","Gekko smithi","C_Matrix","09:02"
"759","Prinia flaviventris","C_Matrix","09:00"
"760","Corvus enca","C_Matrix","09:00"
"761","Cacomantis merulinus","C_Matrix","09:05"
"762","Orthotomus ruficeps","C_Matrix","09:06"
"763","Pycnonotus goiavier","C_Matrix","09:08"
"764","Prinia flaviventris","C_Matrix","09:10"
"765","Gekko smithi","C_Matrix","09:12"
"766","Pycnonotus goiavier","C_Matrix","09:13"
"767","Stachyris erythroptera","C_Matrix","09:15"
"768","Copsychus stricklandii","C_Matrix","09:15"
"769","Pycnonotus goiavier","C_Matrix","09:00"
"770","Pycnonotus goiavier","C_Matrix","09:00"
"771","Macronus bornensis","C_Matrix","10:00"
"772","Pycnonotus goiavier","C_Matrix","10:00"
"773","Prinia flaviventris","C_Matrix","10:00"
"774","Macronus bornensis","C_Matrix","10:00"
"775","Orthotomus atrogularis","C_Matrix","10:01"
"776","Macronus bornensis","C_Matrix","10:00"
"777","Rhipidura javanica","C_Matrix","10:00"
"778","Prinia flaviventris","C_Matrix","10:00"
"779","Pycnonotus erythropthalmos","C_Matrix","10:03"
"780","Pycnonotus goiavier","C_Matrix","10:00"
"781","Aethopyga siparaja","C_Matrix","10:06"
"782","Pellorneum capistratum","C_Matrix","10:07"
"783","Macronus ptilosus","C_Matrix","10:09"
"784","Macronus ptilosus","C_Matrix","10:00"
"785","Macronus bornensis","C_Matrix","10:00"
"786","Pycnonotus atriceps","C_Matrix","10:19"
"787","Orthotomus sericeus","C_Matrix","11:01"
"788","Stachyris erythroptera","C_Matrix","11:00"
"789","Prinia flaviventris","C_Matrix","11:03"
"790","Prinia flaviventris","C_Matrix","11:03"
"791","Spilornis cheela","C_Matrix","11:05"
"792","Orthotomus sericeus","C_Matrix","11:08"
"793","Centropus sinensis","C_Matrix","11:08"
"794","Aethopyga siparaja","C_Matrix","11:11"
"795","Pellorneum capistratum","C_Matrix","11:13"
"796","Prinia flaviventris","C_Matrix","11:14"
"797","Macronus bornensis","C_Matrix","11:00"
"798","Macronus bornensis","C_Matrix","11:14"
"799","Pycnonotus goiavier","C_Matrix","11:14"
"800","Stachyris erythroptera","C_Matrix","11:15"
"801","Pycnonotus atriceps","C_Matrix","11:19"
"802","Copsychus stricklandii","C_Matrix","12:00"
"803","Corvus enca","C_Matrix","12:00"
"804","Corvus enca","C_Matrix","12:00"
"805","Rhipidura javanica","C_Matrix","12:03"
"806","Centropus sinensis","C_Matrix","12:03"
"807","Prinia flaviventris","C_Matrix","12:00"
"808","Cacomantis merulinus","C_Matrix","12:05"
"809","Rhipidura javanica","C_Matrix","12:00"
"810","Pycnonotus goiavier","C_Matrix","12:06"
"811","Pycnonotus goiavier","C_Matrix","12:06"
"812","Orthotomus sericeus","C_Matrix","12:08"
"813","Macronus bornensis","C_Matrix","12:00"
"814","Lonchura atricapilla","C_Matrix","12:09"
"815","Lonchura atricapilla","C_Matrix","12:09"
"816","Lonchura atricapilla","C_Matrix","12:09"
"817","Orthotomus sericeus","C_Matrix","12:09"
"818","Aethopyga siparaja","C_Matrix","12:11"
"819","Pycnonotus erythropthalmos","C_Matrix","12:11"
"820","Pycnonotus atriceps","C_Matrix","12:14"
"821","Pycnonotus erythropthalmos","C_Matrix","12:15"
"822","Orthotomus ruficeps","C_Matrix","12:18"
"823","Aethopyga siparaja","C_Matrix","13:00"
"824","Prinia flaviventris","C_Matrix","13:00"
"825","Pycnonotus goiavier","C_Matrix","13:01"
"826","Pycnonotus goiavier","C_Matrix","13:01"
"827","Macronus bornensis","C_Matrix","13:01"
"828","Macronus bornensis","C_Matrix","13:01"
"829","Orthotomus sericeus","C_Matrix","13:02"
"830","Prinia flaviventris","C_Matrix","13:03"
"831","Corvus enca","C_Matrix","13:00"
"832","Pellorneum capistratum","C_Matrix","13:03"
"833","Rhipidura javanica","C_Matrix","13:04"
"834","Trichastoma bicolor","C_Matrix","13:05"
"835","Pellorneum capistratum","C_Matrix","13:14"
"836","Rhipidura javanica","C_Matrix","13:15"
"837","Cacomantis merulinus","C_Matrix","14:00"
"838","Aethopyga siparaja","C_Matrix","14:00"
"839","Pellorneum capistratum","C_Matrix","14:01"
"840","Orthotomus sericeus","C_Matrix","14:01"
"841","Orthotomus sericeus","C_Matrix","14:01"
"842","Macronus bornensis","C_Matrix","14:02"
"843","Pycnonotus atriceps","C_Matrix","14:03"
"844","Pycnonotus simplex","C_Matrix","14:00"
"845","Prinia flaviventris","C_Matrix","14:05"
"846","Trichastoma bicolor","C_Matrix","14:07"
"847","Corvus enca","C_Matrix","14:08"
"848","Rhipidura javanica","C_Matrix","14:11"
"849","Pycnonotus erythropthalmos","C_Matrix","14:12"
"850","Centropus sinensis","C_Matrix","14:14"
"851","Pycnonotus atriceps","C_Matrix","14:15"
"852","Pycnonotus goiavier","C_Matrix","14:17"
"853","Eutropis multifasciata","C_Matrix","14:19"
"854","Hypothymis azurea","D100_641","15:00"
"855","Eurylaimus ochromalus","D100_641","15:01"
"856","Dicaeum trigonostigma","D100_641","15:06"
"857","Orthotomus ruficeps","D100_641","15:08"
"858","Argusianus argus","D100_641","15:09"
"859","Psilopogon duvaucelii","D100_641","15:16"
"860","Pycnonotus brunneus","D100_641","15:18"
"861","Pycnonotus atriceps","D100_641","16:00"
"862","Hypothymis azurea","D100_641","16:00"
"863","Cacomantis sonneratii","D100_641","16:02"
"864","Pycnonotus atriceps","D100_641","16:02"
"865","Dicaeum trigonostigma","D100_641","16:04"
"866","Hypothymis azurea","D100_641","16:08"
"867","Pycnonotus brunneus","D100_641","16:09"
"868","Eurylaimus ochromalus","D100_641","16:13"
"869","Centropus sinensis","D100_641","16:14"
"870","Macronus bornensis","D100_641","16:15"
"871","Cacomantis sonneratii","D100_641","17:00"
"872","Psilopogon duvaucelii","D100_641","17:00"
"873","Harpactes duvaucelii","D100_641","17:01"
"874","Orthotomus atrogularis","D100_641","17:04"
"875","Pycnonotus brunneus","D100_641","17:08"
"876","Corvus enca","D100_641","17:08"
"877","Arachnothera longirostra","D100_641","17:10"
"878","Orthotomus ruficeps","D100_641","17:14"
"879","Buceros rhinoceros","D100_641","18:01"
"880","Buceros rhinoceros","D100_641","18:01"
"881","Dicaeum trigonostigma","D100_641","18:01"
"882","Hypothymis azurea","D100_641","18:04"
"883","Psilopogon duvaucelii","D100_641","18:04"
"884","Arborophila charltonii","D100_641","18:09"
"885","Leptobrachium abbotti","D100_641","18:16"
"886","Pycnonotus erythropthalmos","D100_641","18:17"
"887","Leptobrachium abbotti","D100_641","18:17"
"888","Leptobrachium abbotti","D100_641","19:00"
"889","Polypedates sp","D100_641","19:01"
"890","Leptobrachium abbotti","D100_641","19:02"
"891","Leptobrachium abbotti","D100_641","19:03"
"892","Metaphrynella sundana","D100_641","19:08"
"893","Gekko smithi","D100_641","19:10"
"894","Metaphrynella sundana","D100_641","19:19"
"895","Polypedates sp","D100_641","20:00"
"896","Metaphrynella sundana","D100_641","20:01"
"897","Metaphrynella sundana","D100_641","20:01"
"898","Leptobrachium abbotti","D100_641","20:01"
"899","Metaphrynella sundana","D100_641","20:03"
"900","Leptobrachium abbotti","D100_641","20:20"
"901","Corvus enca","C10_621","16:00"
"902","Prinia flaviventris","C10_621","16:08"
"903","Corvus enca","C10_621","17:00"
"904","Metaphrynella sundana","C10_621","17:00"
"905","Hylarana nicobariensis","C10_621","17:00"
"906","Prinia flaviventris","C10_621","17:01"
"907","Centropus sinensis","C10_621","17:01"
"908","Corvus enca","C10_621","17:01"
"909","Cacomantis merulinus","C10_621","17:00"
"910","Corvus enca","C10_621","17:02"
"911","Pycnonotus atriceps","C10_621","17:03"
"912","Pycnonotus atriceps","C10_621","17:03"
"913","Orthotomus sericeus","C10_621","17:00"
"914","Orthotomus atrogularis","C10_621","17:00"
"915","Pycnonotus erythropthalmos","C10_621","17:12"
"916","Copsychus stricklandii","C10_621","17:12"
"917","Ficedula narcissina","C10_621","17:16"
"918","Pycnonotus erythropthalmos","C10_621","17:19"
"919","Anthreptes simplex","C10_621","17:00"
"920","Anthreptes simplex","C10_621","17:00"
"921","Centropus sinensis","C10_621","18:00"
"922","Metaphrynella sundana","C10_621","18:00"
"923","Gracula religiosa","C10_621","18:00"
"924","Gracula religiosa","C10_621","18:00"
"925","Gracula religiosa","C10_621","18:00"
"926","Metaphrynella sundana","C10_621","18:00"
"927","Copsychus stricklandii","C10_621","18:00"
"928","Corvus enca","C10_621","18:01"
"929","Corvus enca","C10_621","18:01"
"930","Hylarana nicobariensis","C10_621","18:01"
"931","Malacocincla malaccensis","C10_621","18:03"
"932","Kalophrynus sp","C10_621","18:04"
"933","Macronus bornensis","C10_621","18:05"
"934","Metaphrynella sundana","C10_621","18:06"
"935","Prinia flaviventris","C10_621","18:08"
"936","Limnonectes finchi","C10_621","18:19"
"937","Limnonectes finchi","C10_621","18:19"
"938","Metaphrynella sundana","C10_621","19:00"
"939","Metaphrynella sundana","C10_621","19:01"
"940","Metaphrynella sundana","C10_621","19:01"
"941","Polypedates leucomystax","C10_621","19:01"
"942","Hylarana nicobariensis","C10_621","19:01"
"943","Kalophrynus sp","C10_621","19:02"
"944","Polypedates sp","C10_621","19:02"
"945","Hylarana nicobariensis","C10_621","19:04"
"946","Polypedates sp","C10_621","19:05"
"947","Limnonectes finchi","C10_621","19:08"
"948","Polypedates sp","C10_621","19:08"
"949","Limnonectes finchi","C10_621","19:10"
"950","Rhacophorus appendiculatus","C10_621","19:10"
"951","Nyctixalus pictus","C10_621","19:19"
"952","Limnonectes finchi","C10_621","20:00"
"953","Hylarana nicobariensis","C10_621","20:01"
"954","Metaphrynella sundana","C10_621","20:02"
"955","Metaphrynella sundana","C10_621","20:02"
"956","Metaphrynella sundana","C10_621","20:03"
"957","Nyctixalus pictus","C10_621","20:04"
"958","Gekko smithi","C10_621","20:04"
"959","Polypedates sp","C10_621","20:07"
"960","Hylarana nicobariensis","C10_621","20:10"
"961","Gekko smithi","C10_621","20:10"
"962","Limnonectes finchi","C10_621","20:14"
"963","Polypedates sp","C10_621","20:18"
"964","Metaphrynella sundana","C10_621","21:00"
"965","Metaphrynella sundana","C10_621","21:00"
"966","Hylarana nicobariensis","C10_621","21:00"
"967","Gekko smithi","C10_621","21:01"
"968","Polypedates leucomystax","C10_621","21:01"
"969","Metaphrynella sundana","C10_621","21:02"
"970","Polypedates macrotis","C10_621","21:02"
"971","Hylarana nicobariensis","C10_621","21:04"
"972","Polypedates leucomystax","C10_621","21:06"
"973","Limnonectes finchi","C10_621","21:07"
"974","Polypedates sp","C10_621","21:07"
"975","Limnonectes finchi","C10_621","21:14"
"976","Centropus sinensis","D_Matrix","15:00"
"977","Pycnonotus goiavier","D_Matrix","15:00"
